Hour,Month,Weekend,Holiday,Promotion,Reservations,Year,Day,DayOfYear,WeekOfYear,Lag_1_Day,Lag_7_Days,Rolling_7,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Weather_Rainy,Weather_Sunny
19,6,1,0,0,70,2024,14,166,24,6.0,22.0,15.0,False,False,False,False,False,False,False,True
20,6,1,0,0,70,2024,14,166,24,9.0,22.0,12.857142857142858,False,False,False,False,False,False,False,True
21,6,1,0,0,70,2024,14,166,24,2.0,12.0,7.142857142857143,False,False,False,False,False,False,False,True
22,6,1,0,0,70,2024,14,166,24,9.0,0.0,3.142857142857143,False,False,False,False,False,False,False,True
11,6,1,0,0,45,2024,15,167,24,6.0,10.0,3.7142857142857144,False,True,False,False,False,False,False,True
12,6,1,0,0,45,2024,15,167,24,14.0,19.0,8.857142857142858,False,True,False,False,False,False,False,True
13,6,1,0,0,45,2024,15,167,24,17.0,15.0,13.571428571428571,False,True,False,False,False,False,False,True
14,6,1,0,0,45,2024,15,167,24,9.0,11.0,5.428571428571429,False,True,False,False,False,False,False,True
15,6,1,0,0,45,2024,15,167,24,8.0,14.0,3.2857142857142856,False,True,False,False,False,False,False,True
16,6,1,0,0,45,2024,15,167,24,1.0,5.0,2.4285714285714284,False,True,False,False,False,False,False,True
17,6,1,0,0,45,2024,15,167,24,13.0,13.0,8.285714285714286,False,True,False,False,False,False,False,True
18,6,1,0,0,45,2024,15,167,24,17.0,25.0,11.428571428571429,False,True,False,False,False,False,False,True
19,6,1,0,0,45,2024,15,167,24,27.0,13.0,16.142857142857142,False,True,False,False,False,False,False,True
20,6,1,0,0,45,2024,15,167,24,20.0,17.0,13.0,False,True,False,False,False,False,False,True
21,6,1,0,0,45,2024,15,167,24,14.0,12.0,7.142857142857143,False,True,False,False,False,False,False,True
22,6,1,0,0,45,2024,15,167,24,0.0,0.0,4.0,False,True,False,False,False,False,False,True
11,6,0,0,0,90,2024,16,168,24,5.0,6.0,3.5714285714285716,False,False,True,False,False,False,False,False
12,6,0,0,0,90,2024,16,168,24,7.0,0.0,9.714285714285714,False,False,True,False,False,False,False,False
13,6,0,0,0,90,2024,16,168,24,17.0,11.0,13.285714285714286,False,False,True,False,False,False,False,False
14,6,0,0,0,90,2024,16,168,24,11.0,3.0,6.285714285714286,False,False,True,False,False,False,False,False
15,6,0,0,0,90,2024,16,168,24,5.0,2.0,3.0,False,False,True,False,False,False,False,False
16,6,0,0,0,90,2024,16,168,24,6.0,5.0,1.7142857142857142,False,False,True,False,False,False,False,False
17,6,0,0,0,90,2024,16,168,24,15.0,7.0,8.142857142857142,False,False,True,False,False,False,False,False
18,6,0,0,0,90,2024,16,168,24,21.0,8.0,12.285714285714286,False,False,True,False,False,False,False,False
19,6,0,0,0,90,2024,16,168,24,21.0,15.0,16.142857142857142,False,False,True,False,False,False,False,False
20,6,0,0,0,90,2024,16,168,24,18.0,4.0,14.142857142857142,False,False,True,False,False,False,False,False
21,6,0,0,0,90,2024,16,168,24,12.0,7.0,7.857142857142857,False,False,True,False,False,False,False,False
22,6,0,0,0,90,2024,16,168,24,6.0,0.0,5.0,False,False,True,False,False,False,False,False
11,6,0,0,0,46,2024,17,169,25,5.0,0.0,4.0,True,False,False,False,False,False,False,True
12,6,0,0,0,46,2024,17,169,25,6.0,12.0,9.285714285714286,True,False,False,False,False,False,False,True
13,6,0,0,0,46,2024,17,169,25,9.0,13.0,13.142857142857142,True,False,False,False,False,False,False,True
14,6,0,0,0,46,2024,17,169,25,9.0,4.0,6.0,True,False,False,False,False,False,False,True
15,6,0,0,0,46,2024,17,169,25,0.0,0.0,4.0,True,False,False,False,False,False,False,True
16,6,0,0,0,46,2024,17,169,25,0.0,0.0,2.7142857142857144,True,False,False,False,False,False,False,True
17,6,0,0,0,46,2024,17,169,25,6.0,6.0,7.428571428571429,True,False,False,False,False,False,False,True
18,6,0,0,0,46,2024,17,169,25,14.0,9.0,11.714285714285714,True,False,False,False,False,False,False,True
19,6,0,0,0,46,2024,17,169,25,15.0,16.0,16.142857142857142,True,False,False,False,False,False,False,True
20,6,0,0,0,46,2024,17,169,25,12.0,9.0,14.285714285714286,True,False,False,False,False,False,False,True
21,6,0,0,0,46,2024,17,169,25,12.0,6.0,7.0,True,False,False,False,False,False,False,True
22,6,0,0,0,46,2024,17,169,25,7.0,7.0,4.0,True,False,False,False,False,False,False,True
11,6,0,0,0,28,2024,18,170,25,3.0,0.0,4.142857142857143,False,False,False,False,True,False,False,True
12,6,0,0,0,28,2024,18,170,25,9.0,9.0,9.571428571428571,False,False,False,False,True,False,False,True
13,6,0,0,0,28,2024,18,170,25,12.0,13.0,14.0,False,False,False,False,True,False,False,True
14,6,0,0,0,28,2024,18,170,25,2.0,7.0,6.0,False,False,False,False,True,False,False,True
15,6,0,0,0,28,2024,18,170,25,7.0,1.0,3.857142857142857,False,False,False,False,True,False,False,True
16,6,0,0,0,28,2024,18,170,25,7.0,0.0,3.5714285714285716,False,False,False,False,True,False,False,True
17,6,0,0,0,28,2024,18,170,25,1.0,8.0,7.428571428571429,False,False,False,False,True,False,False,True
18,6,0,0,0,28,2024,18,170,25,5.0,15.0,11.142857142857142,False,False,False,False,True,False,False,True
19,6,0,0,0,28,2024,18,170,25,16.0,11.0,16.571428571428573,False,False,False,False,True,False,False,True
20,6,0,0,0,28,2024,18,170,25,10.0,14.0,13.571428571428571,False,False,False,False,True,False,False,True
21,6,0,0,0,28,2024,18,170,25,0.0,1.0,8.857142857142858,False,False,False,False,True,False,False,True
22,6,0,0,0,28,2024,18,170,25,0.0,4.0,3.4285714285714284,False,False,False,False,True,False,False,True
11,6,0,0,0,72,2024,19,171,25,1.0,9.0,2.857142857142857,False,False,False,False,False,True,True,False
12,6,0,0,0,72,2024,19,171,25,11.0,7.0,9.0,False,False,False,False,False,True,True,False
13,6,0,0,0,72,2024,19,171,25,19.0,15.0,12.714285714285714,False,False,False,False,False,True,True,False
14,6,0,0,0,72,2024,19,171,25,7.0,3.0,6.857142857142857,False,False,False,False,False,True,True,False
15,6,0,0,0,72,2024,19,171,25,0.0,0.0,4.142857142857143,False,False,False,False,False,True,True,False
16,6,0,0,0,72,2024,19,171,25,6.0,3.0,3.857142857142857,False,False,False,False,False,True,True,False
17,6,0,0,0,72,2024,19,171,25,8.0,4.0,8.0,False,False,False,False,False,True,True,False
18,6,0,0,0,72,2024,19,171,25,11.0,6.0,11.428571428571429,False,False,False,False,False,True,True,False
19,6,0,0,0,72,2024,19,171,25,14.0,17.0,14.571428571428571,False,False,False,False,False,True,True,False
20,6,0,0,0,72,2024,19,171,25,9.0,17.0,13.142857142857142,False,False,False,False,False,True,True,False
21,6,0,0,0,72,2024,19,171,25,14.0,8.0,9.142857142857142,False,False,False,False,False,True,True,False
22,6,0,0,0,72,2024,19,171,25,0.0,2.0,3.4285714285714284,False,False,False,False,False,True,True,False
11,6,0,0,1,58,2024,20,172,25,0.0,0.0,3.142857142857143,False,False,False,True,False,False,False,False
12,6,0,0,1,58,2024,20,172,25,3.0,13.0,8.571428571428571,False,False,False,True,False,False,False,False
13,6,0,0,1,58,2024,20,172,25,6.0,9.0,12.285714285714286,False,False,False,True,False,False,False,False
14,6,0,0,1,58,2024,20,172,25,9.0,1.0,8.428571428571429,False,False,False,True,False,False,False,False
15,6,0,0,1,58,2024,20,172,25,2.0,7.0,3.2857142857142856,False,False,False,True,False,False,False,False
16,6,0,0,1,58,2024,20,172,25,5.0,2.0,3.5714285714285716,False,False,False,True,False,False,False,False
17,6,0,0,1,58,2024,20,172,25,8.0,5.0,7.857142857142857,False,False,False,True,False,False,False,False
18,6,0,0,1,58,2024,20,172,25,8.0,4.0,13.571428571428571,False,False,False,True,False,False,False,False
19,6,0,0,1,58,2024,20,172,25,3.0,6.0,15.571428571428571,False,False,False,True,False,False,False,False
20,6,0,0,1,58,2024,20,172,25,14.0,9.0,14.428571428571429,False,False,False,True,False,False,False,False
21,6,0,0,1,58,2024,20,172,25,10.0,2.0,10.0,False,False,False,True,False,False,False,False
22,6,0,0,1,58,2024,20,172,25,2.0,9.0,2.142857142857143,False,False,False,True,False,False,False,False
11,6,1,0,0,74,2024,21,173,25,2.0,6.0,2.2857142857142856,False,False,False,False,False,False,False,True
12,6,1,0,0,74,2024,21,173,25,10.0,14.0,8.0,False,False,False,False,False,False,False,True
13,6,1,0,0,74,2024,21,173,25,6.0,17.0,11.142857142857142,False,False,False,False,False,False,False,True
14,6,1,0,0,74,2024,21,173,25,12.0,9.0,7.857142857142857,False,False,False,False,False,False,False,True
15,6,1,0,0,74,2024,21,173,25,1.0,8.0,2.2857142857142856,False,False,False,False,False,False,False,True
16,6,1,0,0,74,2024,21,173,25,0.0,1.0,3.5714285714285716,False,False,False,False,False,False,False,True
17,6,1,0,0,74,2024,21,173,25,4.0,13.0,6.714285714285714,False,False,False,False,False,False,False,True
18,6,1,0,0,74,2024,21,173,25,19.0,17.0,13.428571428571429,False,False,False,False,False,False,False,True
19,6,1,0,0,74,2024,21,173,25,13.0,27.0,14.0,False,False,False,False,False,False,False,True
20,6,1,0,0,74,2024,21,173,25,18.0,20.0,13.857142857142858,False,False,False,False,False,False,False,True
21,6,1,0,0,74,2024,21,173,25,8.0,14.0,10.0,False,False,False,False,False,False,False,True
22,6,1,0,0,74,2024,21,173,25,0.0,0.0,2.142857142857143,False,False,False,False,False,False,False,True
11,6,1,0,1,81,2024,22,174,25,0.0,5.0,2.2857142857142856,False,True,False,False,False,False,False,False
12,6,1,0,1,81,2024,22,174,25,10.0,7.0,9.285714285714286,False,True,False,False,False,False,False,False
13,6,1,0,1,81,2024,22,174,25,9.0,17.0,11.714285714285714,False,True,False,False,False,False,False,False
14,6,1,0,1,81,2024,22,174,25,5.0,11.0,8.428571428571429,False,True,False,False,False,False,False,False
15,6,1,0,1,81,2024,22,174,25,1.0,5.0,1.5714285714285714,False,True,False,False,False,False,False,False
16,6,1,0,1,81,2024,22,174,25,1.0,6.0,3.7142857142857144,False,True,False,False,False,False,False,False
17,6,1,0,1,81,2024,22,174,25,5.0,15.0,6.285714285714286,False,True,False,False,False,False,False,False
18,6,1,0,1,81,2024,22,174,25,16.0,21.0,12.428571428571429,False,True,False,False,False,False,False,False
19,6,1,0,1,81,2024,22,174,25,16.0,21.0,15.0,False,True,False,False,False,False,False,False
20,6,1,0,1,81,2024,22,174,25,16.0,18.0,14.857142857142858,False,True,False,False,False,False,False,False
21,6,1,0,1,81,2024,22,174,25,14.0,12.0,10.0,False,True,False,False,False,False,False,False
22,6,1,0,1,81,2024,22,174,25,0.0,6.0,1.5714285714285714,False,True,False,False,False,False,False,False
11,6,0,0,0,73,2024,23,175,25,5.0,5.0,1.5714285714285714,False,False,True,False,False,False,False,False
12,6,0,0,0,73,2024,23,175,25,16.0,6.0,10.571428571428571,False,False,True,False,False,False,False,False
13,6,0,0,0,73,2024,23,175,25,21.0,9.0,12.142857142857142,False,False,True,False,False,False,False,False
14,6,0,0,0,73,2024,23,175,25,15.0,9.0,8.285714285714286,False,False,True,False,False,False,False,False
15,6,0,0,0,73,2024,23,175,25,0.0,0.0,2.0,False,False,True,False,False,False,False,False
16,6,0,0,0,73,2024,23,175,25,7.0,0.0,3.7142857142857144,False,False,True,False,False,False,False,False
17,6,0,0,0,73,2024,23,175,25,12.0,6.0,7.142857142857143,False,False,True,False,False,False,False,False
18,6,0,0,0,73,2024,23,175,25,14.0,14.0,11.142857142857142,False,False,True,False,False,False,False,False
19,6,0,0,0,73,2024,23,175,25,28.0,15.0,14.857142857142858,False,False,True,False,False,False,False,False
20,6,0,0,0,73,2024,23,175,25,25.0,12.0,13.857142857142858,False,False,True,False,False,False,False,False
21,6,0,0,0,73,2024,23,175,25,12.0,12.0,9.142857142857142,False,False,True,False,False,False,False,False
22,6,0,0,0,73,2024,23,175,25,2.0,7.0,1.4285714285714286,False,False,True,False,False,False,False,False
11,6,0,0,0,66,2024,24,176,26,0.0,3.0,2.7142857142857144,True,False,False,False,False,False,False,True
12,6,0,0,0,66,2024,24,176,26,15.0,9.0,9.571428571428571,True,False,False,False,False,False,False,True
13,6,0,0,0,66,2024,24,176,26,12.0,12.0,12.0,True,False,False,False,False,False,False,True
14,6,0,0,0,66,2024,24,176,26,8.0,2.0,9.571428571428571,True,False,False,False,False,False,False,True
15,6,0,0,0,66,2024,24,176,26,3.0,7.0,2.857142857142857,True,False,False,False,False,False,False,True
16,6,0,0,0,66,2024,24,176,26,0.0,7.0,3.2857142857142856,True,False,False,False,False,False,False,True
17,6,0,0,0,66,2024,24,176,26,12.0,1.0,8.0,True,False,False,False,False,False,False,True
18,6,0,0,0,66,2024,24,176,26,5.0,5.0,12.0,True,False,False,False,False,False,False,True
19,6,0,0,0,66,2024,24,176,26,14.0,16.0,15.285714285714286,True,False,False,False,False,False,False,True
20,6,0,0,0,66,2024,24,176,26,5.0,10.0,14.428571428571429,True,False,False,False,False,False,False,True
21,6,0,0,0,66,2024,24,176,26,6.0,0.0,9.857142857142858,True,False,False,False,False,False,False,True
22,6,0,0,0,66,2024,24,176,26,6.0,0.0,2.4285714285714284,True,False,False,False,False,False,False,True
11,6,0,0,0,30,2024,25,177,26,11.0,1.0,2.5714285714285716,False,False,False,False,True,False,False,False
12,6,0,0,0,30,2024,25,177,26,2.0,11.0,8.0,False,False,False,False,True,False,False,False
13,6,0,0,0,30,2024,25,177,26,11.0,19.0,10.857142857142858,False,False,False,False,True,False,False,False
14,6,0,0,0,30,2024,25,177,26,11.0,7.0,9.285714285714286,False,False,False,False,True,False,False,False
15,6,0,0,0,30,2024,25,177,26,13.0,0.0,3.5714285714285716,False,False,False,False,True,False,False,False
16,6,0,0,0,30,2024,25,177,26,4.0,6.0,2.857142857142857,False,False,False,False,True,False,False,False
17,6,0,0,0,30,2024,25,177,26,7.0,8.0,7.714285714285714,False,False,False,False,True,False,False,False
18,6,0,0,0,30,2024,25,177,26,11.0,11.0,12.428571428571429,False,False,False,False,True,False,False,False
19,6,0,0,0,30,2024,25,177,26,19.0,14.0,15.0,False,False,False,False,True,False,False,False
20,6,0,0,0,30,2024,25,177,26,14.0,9.0,15.0,False,False,False,False,True,False,False,False
21,6,0,0,0,30,2024,25,177,26,5.0,14.0,8.571428571428571,False,False,False,False,True,False,False,False
22,6,0,0,0,30,2024,25,177,26,7.0,0.0,3.2857142857142856,False,False,False,False,True,False,False,False
11,6,0,0,0,65,2024,26,178,26,0.0,0.0,3.857142857142857,False,False,False,False,False,True,False,True
12,6,0,0,0,65,2024,26,178,26,0.0,3.0,7.571428571428571,False,False,False,False,False,True,False,True
13,6,0,0,0,65,2024,26,178,26,11.0,6.0,11.428571428571429,False,False,False,False,False,True,False,True
14,6,0,0,0,65,2024,26,178,26,5.0,9.0,10.714285714285714,False,False,False,False,False,True,False,True
15,6,0,0,0,65,2024,26,178,26,5.0,2.0,4.0,False,False,False,False,False,True,False,True
16,6,0,0,0,65,2024,26,178,26,3.0,5.0,2.5714285714285716,False,False,False,False,False,True,False,True
17,6,0,0,0,65,2024,26,178,26,6.0,8.0,6.571428571428571,False,False,False,False,False,True,False,True
18,6,0,0,0,65,2024,26,178,26,14.0,8.0,13.571428571428571,False,False,False,False,False,True,False,True
19,6,0,0,0,65,2024,26,178,26,12.0,3.0,17.0,False,False,False,False,False,True,False,True
20,6,0,0,0,65,2024,26,178,26,13.0,14.0,15.0,False,False,False,False,False,True,False,True
21,6,0,0,0,65,2024,26,178,26,5.0,10.0,8.142857142857142,False,False,False,False,False,True,False,True
22,6,0,0,0,65,2024,26,178,26,6.0,2.0,3.7142857142857144,False,False,False,False,False,True,False,True
11,6,0,1,0,71,2024,27,179,26,9.0,2.0,3.7142857142857144,False,False,False,True,False,False,False,True
12,6,0,1,0,71,2024,27,179,26,0.0,10.0,6.428571428571429,False,False,False,True,False,False,False,True
13,6,0,1,0,71,2024,27,179,26,10.0,6.0,11.714285714285714,False,False,False,True,False,False,False,True
14,6,0,1,0,71,2024,27,179,26,19.0,12.0,10.428571428571429,False,False,False,True,False,False,False,True
15,6,0,1,0,71,2024,27,179,26,5.0,1.0,3.857142857142857,False,False,False,True,False,False,False,True
16,6,0,1,0,71,2024,27,179,26,3.0,0.0,2.5714285714285716,False,False,False,True,False,False,False,True
17,6,0,1,0,71,2024,27,179,26,0.0,4.0,7.0,False,False,False,True,False,False,False,True
18,6,0,1,0,71,2024,27,179,26,16.0,19.0,12.285714285714286,False,False,False,True,False,False,False,True
19,6,0,1,0,71,2024,27,179,26,17.0,13.0,18.571428571428573,False,False,False,True,False,False,False,True
20,6,0,1,0,71,2024,27,179,26,14.0,18.0,15.571428571428571,False,False,False,True,False,False,False,True
21,6,0,1,0,71,2024,27,179,26,7.0,8.0,7.857142857142857,False,False,False,True,False,False,False,True
22,6,0,1,0,71,2024,27,179,26,5.0,0.0,4.571428571428571,False,False,False,True,False,False,False,True
11,6,1,0,0,75,2024,28,180,26,1.0,0.0,4.285714285714286,False,False,False,False,False,False,True,False
12,6,1,0,0,75,2024,28,180,26,2.0,10.0,5.857142857142857,False,False,False,False,False,False,True,False
13,6,1,0,0,75,2024,28,180,26,8.0,9.0,11.857142857142858,False,False,False,False,False,False,True,False
14,6,1,0,0,75,2024,28,180,26,10.0,5.0,10.714285714285714,False,False,False,False,False,False,True,False
15,6,1,0,0,75,2024,28,180,26,0.0,1.0,4.571428571428571,False,False,False,False,False,False,True,False
16,6,1,0,0,75,2024,28,180,26,0.0,1.0,4.0,False,False,False,False,False,False,True,False
17,6,1,0,0,75,2024,28,180,26,7.0,5.0,7.142857142857143,False,False,False,False,False,False,True,False
18,6,1,0,0,75,2024,28,180,26,10.0,16.0,11.857142857142858,False,False,False,False,False,False,True,False
19,6,1,0,0,75,2024,28,180,26,24.0,16.0,17.571428571428573,False,False,False,False,False,False,True,False
20,6,1,0,0,75,2024,28,180,26,22.0,16.0,16.0,False,False,False,False,False,False,True,False
21,6,1,0,0,75,2024,28,180,26,6.0,14.0,6.142857142857143,False,False,False,False,False,False,True,False
22,6,1,0,0,75,2024,28,180,26,6.0,0.0,5.571428571428571,False,False,False,False,False,False,True,False
11,6,1,0,1,48,2024,29,181,26,4.0,5.0,4.857142857142857,False,True,False,False,False,False,False,True
12,6,1,0,1,48,2024,29,181,26,6.0,16.0,6.857142857142857,False,True,False,False,False,False,False,True
13,6,1,0,1,48,2024,29,181,26,10.0,21.0,10.714285714285714,False,True,False,False,False,False,False,True
14,6,1,0,1,48,2024,29,181,26,7.0,15.0,9.0,False,True,False,False,False,False,False,True
15,6,1,0,1,48,2024,29,181,26,6.0,0.0,6.142857142857143,False,True,False,False,False,False,False,True
16,6,1,0,1,48,2024,29,181,26,11.0,7.0,3.0,False,True,False,False,False,False,False,True
17,6,1,0,1,48,2024,29,181,26,6.0,12.0,7.285714285714286,False,True,False,False,False,False,False,True
18,6,1,0,1,48,2024,29,181,26,13.0,14.0,12.714285714285714,False,True,False,False,False,False,False,True
19,6,1,0,1,48,2024,29,181,26,9.0,28.0,16.857142857142858,False,True,False,False,False,False,False,True
20,6,1,0,1,48,2024,29,181,26,19.0,25.0,15.285714285714286,False,True,False,False,False,False,False,True
21,6,1,0,1,48,2024,29,181,26,2.0,12.0,6.428571428571429,False,True,False,False,False,False,False,True
22,6,1,0,1,48,2024,29,181,26,7.0,2.0,6.428571428571429,False,True,False,False,False,False,False,True
11,6,0,0,0,48,2024,30,182,26,9.0,0.0,5.857142857142857,False,False,True,False,False,False,False,True
12,6,0,0,0,48,2024,30,182,26,23.0,15.0,6.285714285714286,False,False,True,False,False,False,False,True
